Urban,Type,CID,b2,b3,b4,b8,b11,hue,sat,val,VBI,NDBI,NBI,MultiBI,MBI,IBI,IBUI,BSI,BRBA,BBI,BAEI,BU
0,7,0,0.0732000,0.0968000,0.1206000,0.3144000,0.2987000,0.0829817,0.3930350,0.1206000,-0.5304060,-0.0256076,0.0946695,0.1660510,-0.0856265,0.093822305195100,0.079127790507200,0.0097532,0.4886550,1,1.063463969660000,-0.2355620
1,3,0,0.1680000,0.2208000,0.2310000,0.3552000,0.3233000,0.1396830,0.2727270,0.2310000,-0.0828371,-0.0470155,0.1683720,0.0095969,-0.0566077,0.897917257736000,-0.139945737557000,-0.0191984,0.8922360,1,0.975923543466000,-0.1294440
0,9,0,0.0760000,0.0867000,0.0938000,0.3054000,0.2381000,0.1001870,0.1897650,0.0938000,-0.3384240,-0.1238270,0.0505857,0.1092500,-0.1113060,0.682043419252000,-0.186145443818000,-0.0831492,0.5695200,1,1.212438423650000,-0.3269440
0,9,0,0.0810000,0.1088000,0.1368000,0.2598000,0.3482000,0.0830346,0.4078950,0.1368000,-0.4977000,0.1453950,0.1445400,0.3147680,-0.0266679,-1.418365868370000,0.345586455635000,0.1363640,0.4983610,1,0.955798687090000,-0.0823707
1,1,0,0.5460000,0.5400000,0.5636000,0.5804000,0.5159000,0.9576270,0.0418736,0.5636000,0.8616830,-0.0588343,0.5013550,0.2069230,-0.0277745,1.969034283250000,-0.096600669713500,-0.0185918,1.0916100,2,0.817880481106000,-0.0367598
0,9,0,0.0864000,0.1244000,0.1644000,0.3090000,0.3291000,0.0811966,0.4744530,0.1644000,-0.4853270,0.0314998,0.1564730,0.2938230,-0.0515601,-0.644474320849000,0.203845278892000,0.0648398,0.5589940,1,1.024035281150000,-0.1369750
0,9,0,0.1070000,0.1406000,0.1882000,0.2896000,0.4664000,0.0689655,0.4314560,0.1882000,-0.3925660,0.2338620,0.2513670,0.3585890,0.0041393,-7.129265734900000,0.524886724641000,0.2068580,0.4865560,1,0.804283360791000,0.0108199
0,7,0,0.0598000,0.0918000,0.0860000,0.2688000,0.2399000,0.1968750,0.3485840,0.0918000,-0.5830910,-0.0568115,0.0601808,0.0981462,-0.0868035,0.475068099127000,-0.050914081795400,-0.0505463,0.4572040,0,1.163702140490000,-0.2860160
0,9,0,0.0889000,0.1204000,0.1536000,0.2778000,0.3894000,0.0811437,0.4212240,0.1536000,-0.4655760,0.1672660,0.1649350,0.3013820,-0.0211513,-1.554986466720000,0.363220531992000,0.1538460,0.5149180,1,0.889760690467000,-0.0603168
1,3,0,0.1210000,0.1580000,0.1776000,0.3124000,0.3086000,0.1089520,0.3186940,0.1776000,-0.2842950,-0.0061192,0.1474690,0.2029340,-0.0535768,0.220013460136000,0.025828218438200,0.0165168,0.6846570,1,1.023574796400000,-0.1406110
1,6,0,0.1512000,0.1888000,0.2378000,0.3540000,0.3651000,0.0723634,0.3641720,0.2378000,-0.2099290,0.0154360,0.2076380,0.2409370,-0.0402291,-0.078959016233800,0.090931615577600,0.0524570,0.7693300,1,0.970933381477000,-0.0904571
1,2,0,0.0758000,0.1032000,0.1508000,0.2868000,0.2551000,0.0608889,0.4973470,0.1508000,-0.5346740,-0.0584979,0.1038980,0.3186110,-0.0632094,0.281768281714000,0.022224287376600,0.0199774,0.7631580,1,1.258163550100000,-0.1846420
0,7,0,0.0812000,0.1228000,0.1306000,0.3054000,0.2350000,0.1403510,0.3782540,0.1306000,-0.4866900,-0.1302740,0.0834745,0.1211370,-0.0932610,0.858758994012000,-0.186681034857000,-0.0788612,0.6690570,1,1.203465623250000,-0.2655960
0,9,0,0.0839000,0.1266000,0.1564000,0.3284000,0.3534000,0.0981609,0.4635550,0.1564000,-0.4954470,0.0366676,0.1107280,0.1266730,-0.0627235,0.237900654992000,0.039542653250100,0.0567993,0.6726880,1,0.950833333333000,-0.1590590
0,9,0,0.0750000,0.0986000,0.1342000,0.2500000,0.2985000,0.0664414,0.4411330,0.1342000,-0.5334870,0.0884230,0.1482100,0.3593810,-0.0328714,-1.955284087350000,0.356561220436000,0.1076410,0.4860560,1,1.093427348270000,-0.1064910
0,9,0,0.1072000,0.1526000,0.1930000,0.4132000,0.3734000,0.0881896,0.4445600,0.1930000,-0.3945660,-0.0505975,0.1128010,0.0653367,-0.1007230,0.624647250594000,-0.141075426181000,0.0005299,0.7991720,1,0.937262357414000,-0.2069220
0,9,0,0.0578000,0.0906000,0.1050000,0.2632000,0.3158000,0.1158190,0.4495240,0.1050000,-0.6212970,0.0908463,0.0985372,0.2331090,-0.0528001,-0.631124707694000,0.249057485383000,0.0864963,0.4251010,1,0.996555118110000,-0.1694060
0,9,0,0.1262000,0.1818000,0.2186000,0.4272000,0.4181000,0.1002890,0.4226900,0.2186000,-0.3182490,-0.0107654,0.1557120,0.0797327,-0.0856313,0.471081390436000,-0.047196261175300,0.0222365,0.7183700,1,0.864477412902000,-0.1668880
0,9,0,0.0641000,0.0993000,0.1208000,0.2788000,0.3074000,0.1034690,0.4693710,0.1208000,-0.5906270,0.0487888,0.0948029,0.1675940,-0.0574194,-0.014449492278700,0.127650169998000,0.0621357,0.5521020,1,1.034669289400000,-0.1733030
1,3,0,0.1970000,0.2128000,0.2378000,0.3244000,0.3348000,0.0645425,0.1715730,0.2378000,0.1617770,0.0157767,0.2069390,0.1201570,-0.0285618,0.160007060895000,0.031105212848300,0.0318977,0.8423660,1,0.982103725347000,-0.0691305
0,9,0,0.0742000,0.1078000,0.1432000,0.2896000,0.2513000,0.0811594,0.4818440,0.1432000,-0.5417920,-0.0708079,0.0997851,0.2886200,-0.0699927,0.370360562232000,-0.014483282358200,-0.0036621,0.7096140,1,1.234196602620000,-0.2045350
0,9,0,0.0733000,0.1122000,0.1416000,0.3038000,0.3742000,0.0949244,0.4823450,0.1416000,-0.5461140,0.1038350,0.1269650,0.2245720,-0.0479596,-0.441492376219000,0.226804963107000,0.1071050,0.5198240,1,0.907894736842000,-0.1301660
0,9,0,0.0956000,0.1226000,0.1762000,0.2548000,0.4500000,0.0558313,0.4574350,0.1762000,-0.4438440,0.2769580,0.2440380,0.3836100,0.0163076,-6.280476001600000,0.606568168116000,0.2479080,0.4992920,1,0.831645127489000,0.0472957
0,9,0,0.1138000,0.1522000,0.1820000,0.3176000,0.3400000,0.0938416,0.3747250,0.1820000,-0.3461770,0.0340633,0.1520870,0.1604340,-0.0464385,0.002808187660580,0.088533943773800,0.0526316,0.6857570,1,0.979276716782000,-0.1186770
0,9,0,0.0792000,0.0997000,0.1436000,0.2126000,0.3047000,0.0530538,0.4484680,0.1436000,-0.5149210,0.1780400,0.1970280,0.4029920,-0.0021847,-9.673149066600001,0.542891947222000,0.1788060,0.4922870,1,1.096933728980000,-0.0078358
0,9,0,0.1001000,0.1330000,0.1786000,0.3052000,0.2694000,0.0698514,0.4395300,0.1786000,-0.4221280,-0.0623042,0.1278060,0.2570320,-0.0597878,0.388723644602000,-0.019836236302100,0.0110585,0.8177660,1,1.189363817100000,-0.1619910
0,9,0,0.1002000,0.1356000,0.1788000,0.3140000,0.3327000,0.0750636,0.4395970,0.1788000,-0.4217310,0.0289160,0.1779460,0.2833520,-0.0473764,-0.956743734188000,0.214219045500000,0.0644054,0.5721600,1,1.022421524660000,-0.1227170
0,9,0,0.1032000,0.1346000,0.1864000,0.2626000,0.4146000,0.0629006,0.4463520,0.1864000,-0.4108280,0.2244540,0.2690950,0.3938550,0.0096372,-28.620537321600001,0.570938922926000,0.2041680,0.4916910,1,0.885651857247000,0.0273716
1,6,0,0.1390000,0.1716000,0.2172000,0.2786000,0.3764000,0.0694800,0.3600370,0.2172000,-0.2474490,0.1493130,0.2946930,0.3060360,0.0047422,27.115537477600000,0.432620103746000,0.1373830,0.5746030,1,0.943795620438000,0.0127364
1,6,0,0.1546000,0.2136000,0.2796000,0.3432000,0.4034000,0.0786667,0.4470670,0.2796000,-0.2304590,0.0806322,0.3128390,0.2272550,-0.0048681,-3.032073340560000,0.278756958574000,0.1017910,0.7281250,1,0.939384116694000,-0.0107436
0,9,0,0.0384000,0.0480000,0.0639000,0.1058000,0.1417000,0.0627451,0.3990610,0.0639000,-0.7239510,0.1450510,0.0670406,0.3052970,-0.0068690,-1.272467189350000,0.424075044735000,0.1441290,0.5756760,1,1.918292040060000,-0.0509279
0,9,0,0.0797000,0.1074000,0.1490000,0.2464000,0.3003000,0.0666186,0.4651010,0.1490000,-0.5147380,0.0985916,0.1518420,0.2855790,-0.0229528,-1.129823122720000,0.319421952838000,0.1189140,0.5933890,1,1.101299975470000,-0.0738706
0,9,0,0.1408000,0.1852000,0.2326000,0.3344000,0.3020000,0.0806100,0.3946690,0.2326000,-0.2583720,-0.0509114,0.1752150,0.1732810,-0.0478460,0.488822497353000,-0.044087199018600,0.0142288,0.9233820,1,1.093185550080000,-0.1152260
0,9,0,0.0550000,0.0806000,0.0980000,0.2566000,0.2133000,0.0992248,0.4387760,0.0980000,-0.6348570,-0.0921473,0.0640094,0.2248810,-0.0791339,0.415815145429000,-0.036668422856200,-0.0399383,0.5847260,1,1.354202109560000,-0.2697060
0,9,0,0.1208000,0.1688000,0.2144000,0.3444000,0.3127000,0.0854701,0.4365670,0.2144000,-0.3412880,-0.0482423,0.1605510,0.1498150,-0.0591721,0.429303398690000,-0.028929161246400,0.0133616,0.8313300,1,1.068328141230000,-0.1404420
1,6,0,0.1604000,0.2054000,0.2590000,0.3572000,0.3583000,0.0760649,0.3806950,0.2590000,-0.1902390,0.0015374,0.2289090,0.1567570,-0.0357026,-0.060661713021300,0.077604617572500,0.0463598,0.8203990,1,0.991662231684000,-0.0789132
0,9,0,0.0720000,0.1104000,0.1232000,0.3492000,0.2888000,0.1250000,0.4155840,0.1232000,-0.5426740,-0.0946708,0.0706318,0.1072380,-0.1134530,0.693227327950000,-0.172933129549000,-0.0546122,0.6153850,1,1.060120240480000,-0.2865390
0,9,0,0.1022000,0.1258000,0.1312000,0.3212000,0.2410000,0.1356320,0.2210370,0.1312000,-0.2550460,-0.1426540,0.0775681,0.0686899,-0.1031880,0.943915589267000,-0.242073292405000,-0.0913086,0.6908900,1,1.175572519080000,-0.2813180
0,9,0,0.0700000,0.0957000,0.1274000,0.1938000,0.2825000,0.0746225,0.4505490,0.1274000,-0.5591310,0.1862270,0.1640160,0.3120270,-0.0025972,-5.142183921310000,0.498281183572000,0.1721480,0.5106210,1,1.130089899520000,-0.0102488
0,9,0,0.0611000,0.0972000,0.1042000,0.2408000,0.2802000,0.1395980,0.4136280,0.1042000,-0.5975490,0.0756238,0.1008680,0.1940600,-0.0460457,-0.763583924367000,0.226163300648000,0.0642304,0.4470180,1,1.071012188660000,-0.1601590
0,9,0,0.1428000,0.1892000,0.1944000,0.3424000,0.3255000,0.1498710,0.2654320,0.1944000,-0.1544740,-0.0253032,0.1472190,0.0388795,-0.0625775,0.689860457683000,-0.087414607387200,-0.0111269,0.7497110,1,0.960559549252000,-0.1505060
1,6,0,0.1376000,0.1886000,0.2224000,0.3332000,0.3445000,0.1002360,0.3812950,0.2224000,-0.2632040,0.0166740,0.2089840,0.1783600,-0.0382240,-0.369149055061000,0.103894332111000,0.0414256,0.7103160,1,0.979928718814000,-0.0913750
0,9,0,0.0974000,0.1268000,0.1668000,0.2544000,0.4206000,0.0706052,0.4160670,0.1668000,-0.4276570,0.2462220,0.2426600,0.3811010,0.0064585,-32.477973514600002,0.579347215275000,0.2128850,0.4506890,1,0.852758494702000,0.0191225
0,7,0,0.0681000,0.1124000,0.1164000,0.3724000,0.3204000,0.1528640,0.4149480,0.1164000,-0.5618690,-0.0750577,0.0751724,0.0757844,-0.1252930,0.647025203331000,-0.122964413159000,-0.0520833,0.4839920,1,0.962107208872000,-0.2993950
0,9,0,0.1284000,0.1760000,0.2228000,0.2974000,0.3734000,0.0840395,0.4236980,0.2228000,-0.3107480,0.1132980,0.2640040,0.2260460,-0.0058787,-5.214485006340000,0.334258108216000,0.1148090,0.6322360,1,0.951583545686000,-0.0150544
0,9,0,0.1022000,0.1380000,0.1794000,0.3124000,0.3378000,0.0772884,0.4303230,0.1794000,-0.4115360,0.0390649,0.1672260,0.2544230,-0.0445907,-0.513907883278000,0.183652314923000,0.0690368,0.6160710,1,1.007566204290000,-0.1156850
1,1,0,0.6788000,0.5700000,0.5424000,0.5412000,0.4279000,0.6329420,0.2009430,0.6788000,0.5431780,-0.1169130,0.3803410,0.1117680,-0.0402279,2.345406646100000,-0.316889627454000,-0.0676915,1.4292500,1,0.844172762802000,-0.0579026
1,3,0,0.1382000,0.1594000,0.1902000,0.2850000,0.2829000,0.0679487,0.2733960,0.1902000,-0.1794590,-0.0036978,0.1506920,0.1640920,-0.0361660,0.269407066192000,0.017509371788500,0.0312806,0.8423380,1,1.108297535610000,-0.1015960
1,1,0,0.2692000,0.3112000,0.3540000,0.3960000,0.3749000,0.0825472,0.2395480,0.3540000,0.1928270,-0.0273706,0.3200300,0.1274480,-0.0214254,0.407375065344000,-0.007954269180700,0.0151104,0.9888270,1,0.953213817228000,-0.0416853
0,9,0,0.0824000,0.1080000,0.1334000,0.3416000,0.2660000,0.0836601,0.3823090,0.1334000,-0.4826540,-0.1244240,0.0851714,0.2212250,-0.1095900,0.624067300007000,-0.118501721003000,-0.0591284,0.6116460,1,1.158823529410000,-0.2813700
1,3,0,0.2170000,0.2098000,0.2232000,0.3480000,0.2865000,0.9104480,0.0600358,0.2232000,0.5760720,-0.0969267,0.1452720,-0.0120216,-0.0666401,1.100374994830000,-0.231701909397000,-0.0450585,0.9854300,2,1.054201088050000,-0.1577070
0,9,0,0.1378000,0.1788000,0.2020000,0.3440000,0.2969000,0.1064380,0.3178220,0.2020000,-0.2228110,-0.0734904,0.1432790,0.1220870,-0.0692398,0.768001888481000,-0.125435200715000,-0.0233924,0.8278690,1,1.055286945550000,-0.1667820
1,3,0,0.1094000,0.1504000,0.1626000,0.2932000,0.3259000,0.1284460,0.3271830,0.1626000,-0.3360330,0.0528186,0.1460740,0.1410890,-0.0421836,-0.208538591456000,0.109966710478000,0.0481708,0.6173120,1,0.971236615578000,-0.1168550
0,9,0,0.0968000,0.1216000,0.1378000,0.2756000,0.2097000,0.1008130,0.2975330,0.1378000,-0.3669210,-0.1357920,0.0855500,0.1100110,-0.0755235,0.843843350401000,-0.194312991434000,-0.0667383,0.8053770,1,1.321460911560000,-0.2345630
1,1,0,0.3376000,0.3728000,0.4044000,0.4964000,0.3389000,0.0878244,0.1651830,0.4044000,0.4199860,-0.1885550,0.2213450,0.0129589,-0.0882163,1.665922690850000,-0.438687597453000,-0.0780775,1.4884100,1,0.989742869186000,-0.1453430
0,8,0,0.0259000,0.0648000,0.0333000,0.0742000,0.0173000,0.3016280,0.6003090,0.0648000,-0.8051450,-0.6218580,0.0063279,-1.2352901,-0.0394996,2.993640667590000,-1.360184584290000,-0.4662450,2.3617001,0,4.059683313030000,-0.5011620
0,7,0,0.0520000,0.0954000,0.0798000,0.3708000,0.2428000,0.2265740,0.4549270,0.0954000,-0.6532970,-0.2086050,0.0336374,-0.0172645,-0.1703450,1.059065647440000,-0.430290544456000,-0.1820490,0.5105570,0,1.123004139560000,-0.4272050
0,7,0,0.0516000,0.0900000,0.0702000,0.3716000,0.2574000,0.2526040,0.4266670,0.0900000,-0.6516130,-0.1815580,0.0305094,-0.0704411,-0.1716490,0.995374805648000,-0.392282862793000,-0.1697920,0.4346750,0,1.065630397240000,-0.4318840
0,7,0,0.0488000,0.0964000,0.0722000,0.3916000,0.2575000,0.2514010,0.4937760,0.0964000,-0.6733180,-0.2065940,0.0334082,-0.1021430,-0.1868280,1.120912804240000,-0.409199931606000,-0.1935920,0.3984550,0,1.051709522460000,-0.4476260
0,7,0,0.0474000,0.0804000,0.0712000,0.3532000,0.2687000,0.2131310,0.4104480,0.0804000,-0.6724040,-0.1358740,0.0360435,0.0820963,-0.1523860,0.778168343893000,-0.246026668844000,-0.1211380,0.3982100,0,1.063305643080000,-0.4001710
0,8,0,0.0175000,0.0290000,0.0244000,0.0426000,0.0781000,0.2333330,0.3965520,0.0290000,-0.8637060,0.2941180,0.0217653,-0.1650480,0.0006263,-0.564706521613000,0.353229938239000,0.1774840,0.6421050,0,3.028944911300000,0.0112379
0,7,0,0.0572000,0.0954000,0.0814000,0.3672000,0.2338000,0.2277490,0.4004190,0.0954000,-0.6151820,-0.2219630,0.0348699,-0.0382040,-0.1697020,1.081980647060000,-0.431706693808000,-0.1895090,0.5174830,0,1.158566221140000,-0.4295280
0,7,0,0.0504000,0.0917000,0.0762000,0.4096000,0.3013000,0.2292170,0.4503820,0.0917000,-0.6616750,-0.1523420,0.0362210,-0.0099245,-0.1839830,0.929388769328000,-0.329588449882000,-0.1408740,0.3913710,0,0.957251908397000,-0.4193160
0,7,0,0.0217000,0.0493000,0.0273000,0.5768000,0.2633000,0.2995170,0.5598380,0.0493000,-0.8381320,-0.3731700,0.0059636,-0.1908310,-0.3752710,1.101489074580000,-0.703388968735000,-0.3659870,0.2166670,0,1.047024952020000,-0.6413940
0,7,0,0.0409000,0.0798000,0.0500000,0.3920000,0.2302000,0.2943440,0.4874690,0.0798000,-0.7186520,-0.2600450,0.0176531,-0.2174410,-0.2114760,1.132520953490000,-0.537554410362000,-0.2547870,0.3612720,0,1.129032258060000,-0.5169000
0,7,0,0.0551000,0.0872000,0.0846000,0.3124000,0.2559000,0.1801660,0.3681190,0.0872000,-0.6169720,-0.0994193,0.0498555,0.0606622,-0.1163190,0.647031873765000,-0.147651933031000,-0.0798541,0.4595330,0,1.120955989510000,-0.3366110
0,7,0,0.0407000,0.0822000,0.0683000,0.3448000,0.2658000,0.2224900,0.5048660,0.0822000,-0.7199630,-0.1293810,0.0354178,-0.0324508,-0.1483770,0.792590963432000,-0.243671579877000,-0.1220600,0.3819910,0,1.058333333330000,-0.3993550
0,7,0,0.0238000,0.0439000,0.0389000,0.3628000,0.1803000,0.2081260,0.4578590,0.0439000,-0.8250150,-0.3360340,0.0110867,0.0185853,-0.2141070,0.882324113267000,-0.486843756797000,-0.2995690,0.3762090,0,1.511596788580000,-0.5711780
0,8,0,0.0440000,0.1430000,0.0628000,0.0540000,0.0119000,0.3016840,0.6923080,0.1430000,-0.6576110,-0.6388470,0.0100015,-1.3928500,-0.0168507,3.637619052110000,-1.550191323880000,-0.4501290,7.3023300,0,2.342156229830000,-0.2817520
0,7,0,0.0494000,0.0986000,0.0700000,0.3376000,0.2565000,0.2635500,0.4989860,0.0986000,-0.6700060,-0.1365090,0.0330924,-0.1349230,-0.1445850,0.993323680954000,-0.355606667071000,-0.1438310,0.4385960,0,1.041960011260000,-0.3965180
0,7,0,0.0464000,0.0875000,0.0662000,0.3760000,0.2325000,0.2530410,0.4697140,0.0875000,-0.6859380,-0.2358260,0.0239623,-0.1532840,-0.1867270,1.089385418090000,-0.508545577750000,-0.2162160,0.4864070,0,1.144375000000000,-0.4682070
0,7,0,0.0447000,0.0764000,0.0656000,0.2786000,0.2578000,0.2234490,0.4149210,0.0764000,-0.6890020,-0.0387770,0.0379331,-0.0096672,-0.1008410,0.529682842691000,-0.102903724731000,-0.0465802,0.4072000,0,1.093955715140000,-0.3288020
0,7,0,0.0377000,0.0784000,0.0503000,0.3852000,0.2147000,0.2817360,0.5191330,0.0784000,-0.7375880,-0.2842140,0.0142726,-0.2841060,-0.2115960,1.137858650610000,-0.629893879288000,-0.2725780,0.4602010,0,1.195155237120000,-0.5266080
0,9,0,0.0472000,0.0742000,0.0804000,0.3068000,0.2928000,0.1355420,0.4129350,0.0804000,-0.6740550,-0.0233489,0.0520713,0.1731960,-0.1038020,0.335382861181000,-0.000984625419236,-0.0103421,0.4046300,1,1.036512261580000,-0.3040300
0,7,0,0.0382000,0.0766000,0.0544000,0.3192000,0.2412000,0.2630210,0.5013060,0.0766000,-0.7349050,-0.1391860,0.0229905,-0.1632650,-0.1443840,0.855390044555000,-0.342592261571000,-0.1449230,0.4032620,0,1.115166771550000,-0.4239830
0,7,0,0.0558000,0.0935000,0.0988000,0.2810000,0.3052000,0.1461240,0.4352230,0.0988000,-0.6299780,0.0412828,0.0905022,0.1858110,-0.0712514,-0.430740212766000,0.176503308409000,0.0378934,0.3838380,1,1.000250815150000,-0.2192220
0,7,0,0.0461000,0.0760000,0.0830000,0.3396000,0.2562000,0.1350500,0.4445780,0.0830000,-0.6853550,-0.1399800,0.0515695,0.1776200,-0.1385730,0.577117213801000,-0.108309623192000,-0.1012190,0.3933650,1,1.152919927750000,-0.3735870
0,7,0,0.0226000,0.0492000,0.0256000,0.5700000,0.2418000,0.3145360,0.5406500,0.0492000,-0.8331780,-0.4042870,0.0051020,-0.2380190,-0.3805950,1.133391466940000,-0.751131242172000,-0.3967970,0.2253520,0,1.118900343640000,-0.6591620
0,7,0,0.0655000,0.1150000,0.0922000,0.3740000,0.2436000,0.2434340,0.4304350,0.1150000,-0.5783180,-0.2111400,0.0361404,-0.1226000,-0.1654210,1.198481263140000,-0.515673907493000,-0.1857420,0.6289220,0,1.093697713330000,-0.4078010
0,7,0,0.0296000,0.0682000,0.0444000,0.3576000,0.1886000,0.2694300,0.5659820,0.0682000,-0.7849200,-0.3094100,0.0119319,-0.2540220,-0.2023430,1.094472450750000,-0.628367272054000,-0.2926530,0.4620190,0,1.341121495330000,-0.5442570
0,7,0,0.0402000,0.0863000,0.0562000,0.3432000,0.2541000,0.2754880,0.5341830,0.0863000,-0.7218300,-0.1491710,0.0242027,-0.1606750,-0.1583870,0.964708423640000,-0.383666303868000,-0.1611250,0.3802440,0,1.046415981200000,-0.4338750
0,7,0,0.0312000,0.0560000,0.0384000,0.4464000,0.1963000,0.2849460,0.4428570,0.0560000,-0.7754870,-0.3891400,0.0089118,-0.1076410,-0.2815080,1.110671970810000,-0.688634679200000,-0.3631800,0.3706560,0,1.341260404280000,-0.6153620
0,7,0,0.0342000,0.0712000,0.0435000,0.3256000,0.2171000,0.2914410,0.5196630,0.0712000,-0.7589970,-0.1999260,0.0159518,-0.2304840,-0.1647420,0.959432283127000,-0.444183703009000,-0.2071800,0.3643220,0,1.191467221640000,-0.4821090
0,7,0,0.0454000,0.0920000,0.0668000,0.4256000,0.2777000,0.2567950,0.5065220,0.0920000,-0.6925760,-0.2102940,0.0270433,-0.1221560,-0.2111220,1.099154351920000,-0.463671922722000,-0.2007890,0.3876960,0,0.992155802002000,-0.4694850
0,7,0,0.0314000,0.0572000,0.0481000,0.3780000,0.2017000,0.2254520,0.4510490,0.0572000,-0.7749130,-0.3041230,0.0146845,0.0164246,-0.2121410,0.956272649715000,-0.508432367154000,-0.2706570,0.4168110,0,1.344534569330000,-0.5391770
0,7,0,0.0271000,0.0486000,0.0380000,0.3608000,0.1784000,0.2488370,0.4423870,0.0486000,-0.8020310,-0.3382790,0.0106059,-0.0346170,-0.2137860,0.942965792915000,-0.530509090068000,-0.3084050,0.3773580,0,1.488986784140000,-0.5738540
0,7,0,0.0552000,0.1006000,0.0874000,0.4168000,0.2289000,0.2151250,0.4512920,0.1006000,-0.6354360,-0.2910020,0.0325653,-0.1118260,-0.2096800,1.252995815620000,-0.559743535942000,-0.2412140,0.5627820,0,1.175720789070000,-0.4721570
0,9,0,0.0928000,0.1230000,0.1588000,0.2880000,0.2910000,0.0762626,0.4156170,0.1588000,-0.4470920,0.0051813,0.1359720,0.3169500,-0.0497875,-0.129850566536000,0.123666543653000,0.0450744,0.6439580,1,1.108212560390000,-0.1419930
0,7,0,0.0344000,0.0656000,0.0434000,0.4312000,0.2589000,0.2852560,0.4756100,0.0656000,-0.7575800,-0.2496740,0.0145136,-0.1113470,-0.2381690,1.002357665810000,-0.499958035085000,-0.2433990,0.3009710,0,1.058243451460000,-0.5333920
0,9,0,0.0692000,0.0958000,0.1050000,0.3156000,0.3126000,0.1238360,0.3409520,0.1050000,-0.5290980,-0.0047756,0.0763546,0.1332270,-0.0910807,0.254559237770000,0.029753662048800,0.0074789,0.4575160,1,0.991674828599000,-0.2527440
0,8,0,0.0101000,0.0206000,0.0098000,0.0245000,0.0281000,0.3379630,0.5242720,0.0206000,-0.9243860,0.0684411,0.0058400,-0.3281130,-0.0052063,0.635826603029000,-0.140461774198000,-0.0867470,0.6712330,0,6.361396303900000,-0.1800650
0,7,0,0.0544000,0.0912000,0.0852000,0.3028000,0.2733000,0.1938410,0.4035090,0.0912000,-0.6312980,-0.0512064,0.0520823,0.0228458,-0.1034370,0.570312143942000,-0.109217048799000,-0.0471761,0.4602920,0,1.056790123460000,-0.3060160
0,7,0,0.0463000,0.0877000,0.0700000,0.3740000,0.2319000,0.2379230,0.4720640,0.0877000,-0.6866540,-0.2345270,0.0259973,-0.1193480,-0.1829310,1.072013477060000,-0.490235813262000,-0.2092720,0.5039600,0,1.157697121400000,-0.4596060
0,7,0,0.0307000,0.0560000,0.0524000,0.2800000,0.2453000,0.1903820,0.4517860,0.0560000,-0.7794350,-0.0660575,0.0375783,0.1371190,-0.1134610,0.203277995582000,0.053412650671800,-0.0604387,0.2609560,0,1.169598406900000,-0.3753870
0,7,0,0.0234000,0.0487000,0.0243000,0.4896000,0.2199000,0.3274040,0.5195070,0.0487000,-0.8285840,-0.3801270,0.0054050,-0.2464310,-0.3193850,1.083529996990000,-0.687092720519000,-0.3758470,0.2231400,0,1.207371556220000,-0.6427780
0,8,0,0.0290000,0.0467000,0.0335000,0.0461000,0.0384000,0.2909600,0.3790150,0.0467000,-0.7806040,-0.0911243,0.0156236,-0.6130790,-0.0071086,1.435494822720000,-0.494046336020000,-0.1268970,1.5581400,0,3.918918918920000,-0.1247080
0,7,0,0.0309000,0.0618000,0.0367000,0.4028000,0.1496000,0.3020500,0.5000000,0.0618000,-0.7799930,-0.4583640,0.0070976,-0.3069470,-0.2660970,1.286128514000000,-0.845075971455000,-0.4275620,0.4711170,0,1.592715231790000,-0.6456780
0,7,0,0.0392000,0.0706000,0.0642000,0.2656000,0.2361000,0.2006370,0.4447590,0.0706000,-0.7260160,-0.0588001,0.0430739,0.0654913,-0.0978720,0.383404909100000,-0.021383927136400,-0.0564022,0.3602690,0,1.187479621780000,-0.3347370
0,7,0,0.0316000,0.0688000,0.0428000,0.3760000,0.2023000,0.2831540,0.5406980,0.0688000,-0.7742400,-0.3003630,0.0128172,-0.2024760,-0.2136810,1.100388957450000,-0.590623462700000,-0.2894620,0.3801070,0,1.264478052380000,-0.5479850
0,7,0,0.0433000,0.0737000,0.0821000,0.3062000,0.2768000,0.1305840,0.4725940,0.0821000,-0.7039810,-0.0504288,0.0665487,0.2351890,-0.1068010,0.019978717767800,0.096420859755900,-0.0284245,0.3307820,1,1.090156918690000,-0.3137800
0,8,0,0.0063000,0.0184000,0.0148000,0.0210000,0.0228000,0.2162530,0.6576090,0.0184000,-0.9455630,0.0410959,0.0109238,-0.2476460,-0.0017672,0.542288194741000,-0.061246037846300,-0.0233766,0.9548390,0,7.640776699030000,-0.0660442
0,9,0,0.0856000,0.1108000,0.1552000,0.2246000,0.3088000,0.0603448,0.4484540,0.1552000,-0.4857980,0.1578550,0.1958310,0.3884920,-0.0036587,-4.793165438710000,0.469303664536000,0.1608710,0.5476360,1,1.084842707340000,-0.0124362
0,7,0,0.0353000,0.0716000,0.0510000,0.3212000,0.2150000,0.2612490,0.5069830,0.0716000,-0.7524990,-0.1980600,0.0201491,-0.1537780,-0.1570240,0.921003992248000,-0.397946649557000,-0.1924710,0.4018910,0,1.224703419400000,-0.4620070
0,9,0,0.0680000,0.0934000,0.1246000,0.2248000,0.2826000,0.0747939,0.4542540,0.1246000,-0.5694940,0.1139140,0.1379020,0.3302220,-0.0242454,-1.901334717650000,0.376918730849000,0.1226910,0.5008040,1,1.129255319150000,-0.0864316
